Order Date,Ship Date,Ship Mode,Segment,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Year,Month,Month_Name,Sales_log
2018-09-18,2018-09-23,Second Class,Consumer,Grand Island,Nebraska,68801.0,Central,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2018,9,Sep,2.830857630363757
2016-12-04,2016-12-09,Standard Class,Consumer,Lakewood,California,90712.0,West,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,16.9,2016,12,Dec,2.884800712846709
2016-12-04,2016-12-09,Standard Class,Consumer,Lakewood,California,90712.0,West,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",25.08,2016,12,Dec,3.261168737058452
2016-01-17,2016-01-22,Standard Class,Corporate,Lawrence,Massachusetts,1841.0,East,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,6.68,2016,1,Jan,2.038619547159581
2015-01-06,2015-01-08,Second Class,Consumer,Los Angeles,California,90049.0,West,Office Supplies,Paper,Xerox 225,19.44,2015,1,Jan,3.017493765335504
2016-03-05,2016-03-09,Standard Class,Consumer,Houston,Texas,77036.0,Central,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,31.92,2016,3,Mar,3.494080375808869
2017-12-25,2017-12-28,Second Class,Consumer,New York City,New York,10035.0,East,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2017,12,Dec,3.542928398629632
2017-09-04,2017-09-08,Standard Class,Consumer,New York City,New York,10011.0,East,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,2017,9,Sep,4.1734637666747
2017-09-04,2017-09-08,Standard Class,Consumer,New York City,New York,10011.0,East,Office Supplies,Binders,Plastic Binding Combs,60.6,2017,9,Sep,4.120661870539474
2017-09-04,2017-09-08,Standard Class,Consumer,New York City,New York,10011.0,East,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,22.72,2017,9,Sep,3.1663185741295248
2015-08-26,2015-09-01,Standard Class,Consumer,Newark,Delaware,19711.0,East,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,10.68,2015,8,Aug,2.457877977400081
2015-08-26,2015-09-01,Standard Class,Consumer,Newark,Delaware,19711.0,East,Office Supplies,Paper,Xerox 1978,17.34,2015,8,Aug,2.9090844668283187
2015-08-26,2015-09-01,Standard Class,Consumer,Newark,Delaware,19711.0,East,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,3.38,2015,8,Aug,1.4770487243883548
2016-05-21,2016-05-25,Standard Class,Corporate,Seattle,Washington,98105.0,West,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,2016,5,May,3.3313469997610747
2018-10-16,2018-10-21,Standard Class,Corporate,Scottsdale,Arizona,85254.0,West,Office Supplies,Paper,Green Bar Computer Printout Paper,307.776,2018,10,Oct,5.732616094922996
2016-11-09,2016-11-14,Second Class,Consumer,Oceanside,New York,11572.0,East,Office Supplies,Storage,Tennsco Industrial Shelving,244.55,2016,11,Nov,5.503500592485254
2016-11-09,2016-11-14,Second Class,Consumer,Oceanside,New York,11572.0,East,Office Supplies,Envelopes,Poly String Tie Envelopes,12.24,2016,11,Nov,2.5832425505088623
2016-11-09,2016-11-14,Second Class,Consumer,Oceanside,New York,11572.0,East,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,2016,11,Nov,2.7067159780890733
2016-11-09,2016-11-14,Second Class,Consumer,Oceanside,New York,11572.0,East,Technology,Accessories,LogitechÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),899.95,2016,11,Nov,6.803449762172823
2015-11-21,2015-11-27,Standard Class,Corporate,Dallas,Texas,75220.0,Central,Office Supplies,Envelopes,Poly String Tie Envelopes,1.632,2015,11,Nov,0.9677440134630707
2015-11-21,2015-11-27,Standard Class,Corporate,Dallas,Texas,75220.0,Central,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,267.96,2015,11,Nov,5.594562669660306
2016-10-11,2016-10-13,Second Class,Consumer,Rochester,New York,14609.0,East,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",31.95,2016,10,Oct,3.4949912609485163
2018-03-21,2018-03-23,Second Class,Consumer,Los Angeles,California,90045.0,West,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,2018,3,Mar,6.588706370780856
2018-03-21,2018-03-23,Second Class,Consumer,Los Angeles,California,90045.0,West,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.896,2018,3,Mar,2.476202209157854
2018-03-21,2018-03-23,Second Class,Consumer,Los Angeles,California,90045.0,West,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544,2018,3,Mar,2.2559126847956152
2016-01-04,2016-01-10,Standard Class,Corporate,Woodbury,Minnesota,55125.0,Central,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,2016,1,Jan,3.506757877322648
2016-01-04,2016-01-10,Standard Class,Corporate,Woodbury,Minnesota,55125.0,Central,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,2016,1,Jan,3.711130063048756
2018-12-09,2018-12-16,Standard Class,Consumer,Park Ridge,Illinois,60068.0,Central,Office Supplies,Paper,Xerox 1884,143.856,2018,12,Dec,4.975740145518341
2017-09-06,2017-09-12,Standard Class,Corporate,Dallas,Texas,75217.0,Central,Office Supplies,Paper,Advantus Motivational Note Cards,41.92,2017,9,Sep,3.759337917762498
2017-09-06,2017-09-12,Standard Class,Corporate,Dallas,Texas,75217.0,Central,Technology,Phones,AT&T CL83451 4-Handset Telephone,329.584,2017,9,Sep,5.800860787361554
2017-09-03,2017-09-06,First Class,Corporate,Monroe,Louisiana,71203.0,South,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,87.28,2017,9,Sep,4.480513581388536
2015-05-13,2015-05-19,Standard Class,Corporate,Los Angeles,California,90004.0,West,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",279.456,2015,5,May,5.636416849913406
2015-05-13,2015-05-19,Standard Class,Corporate,Los Angeles,California,90004.0,West,Office Supplies,Paper,EcoTones Memo Sheets,8.0,2015,5,May,2.1972245773362196
2017-09-29,2017-10-03,Standard Class,Consumer,San Francisco,California,94109.0,West,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,2017,9,Sep,3.3407394126250414
2015-08-05,2015-08-11,Standard Class,Consumer,San Francisco,California,94122.0,West,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,16.36,2015,8,Aug,2.854168709232204
2015-08-05,2015-08-11,Standard Class,Consumer,San Francisco,California,94122.0,West,Office Supplies,Storage,Akro Stacking Bins,15.78,2015,8,Aug,2.8201877010390604
2015-08-05,2015-08-11,Standard Class,Consumer,San Francisco,California,94122.0,West,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2015,8,Aug,3.849721979230767
2018-04-14,2018-04-18,Standard Class,Corporate,Fayetteville,North Carolina,28314.0,South,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.272,2018,4,Apr,5.294670725627839
2018-06-09,2018-06-10,First Class,Corporate,Dallas,Texas,75217.0,Central,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,2018,6,Jun,6.581692673660085
2017-12-29,2018-01-02,Standard Class,Consumer,Wichita,Kansas,67212.0,Central,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56,2017,12,Dec,4.270536258640519
2017-12-29,2018-01-02,Standard Class,Consumer,Wichita,Kansas,67212.0,Central,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2017,12,Dec,4.418358563921272
2015-01-18,2015-01-21,Second Class,Corporate,Springfield,Oregon,97477.0,West,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.864,2015,1,Jan,4.187592009996125
2017-11-20,2017-11-24,Standard Class,Consumer,Houston,Texas,77041.0,Central,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,151.192,2017,11,Nov,5.025142881628262
2018-06-10,2018-06-15,Standard Class,Consumer,Seattle,Washington,98103.0,West,Technology,Phones,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",88.776,2018,6,Jun,4.497317679008616
2018-06-10,2018-06-15,Standard Class,Consumer,Seattle,Washington,98103.0,West,Office Supplies,Labels,Avery 512,11.56,2018,6,Jun,2.5305171610400525
2018-06-10,2018-06-15,Standard Class,Consumer,Seattle,Washington,98103.0,West,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,15.58,2018,6,Jun,2.8081971497071487
2018-09-10,2018-09-13,First Class,Corporate,Akron,Ohio,44312.0,East,Office Supplies,Paper,Xerox 1906,85.056,2018,9,Sep,4.454998247129704
2018-04-08,2018-04-12,Standard Class,Corporate,Oak Park,Michigan,48237.0,Central,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2018,4,Apr,5.616625632541578
2018-04-08,2018-04-12,Standard Class,Corporate,Oak Park,Michigan,48237.0,Central,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.9,2018,4,Apr,5.729775054930455
2016-10-24,2016-10-30,Standard Class,Corporate,Houston,Texas,77041.0,Central,Office Supplies,Paper,Xerox 1999,15.552,2016,10,Oct,2.8065069404432417
2016-10-24,2016-10-30,Standard Class,Corporate,Houston,Texas,77041.0,Central,Furniture,Tables,KI Conference Tables,347.361,2016,10,Oct,5.853239298414057
2016-10-24,2016-10-30,Standard Class,Corporate,Houston,Texas,77041.0,Central,Office Supplies,Paper,Xerox 2,10.368,2016,10,Oct,2.4308023907947995
2018-05-27,2018-05-31,Standard Class,Corporate,Seattle,Washington,98103.0,West,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,2018,5,May,4.5967347071669895
2018-05-27,2018-05-31,Standard Class,Corporate,Seattle,Washington,98103.0,West,Office Supplies,Art,Staples in misc. colors,31.44,2018,5,May,3.479392229247212
2015-12-05,2015-12-07,First Class,Corporate,Philadelphia,Pennsylvania,19134.0,East,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.488,2015,12,Dec,5.856469226320465
2015-12-05,2015-12-07,First Class,Corporate,Philadelphia,Pennsylvania,19134.0,East,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.736,2015,12,Dec,5.15753690565895
2017-08-14,2017-08-18,Standard Class,Consumer,Los Angeles,California,90045.0,West,Office Supplies,Paper,Array Memo Cubes,15.54,2017,8,Aug,2.805781689595545
2017-08-14,2017-08-18,Standard Class,Consumer,Los Angeles,California,90045.0,West,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,105.552,2017,8,Aug,4.66863312889873
2017-09-05,2017-09-07,Second Class,Corporate,Houston,Texas,77070.0,Central,Office Supplies,Paper,Xerox 202,25.92,2017,9,Sep,3.2928695047765273
2017-09-05,2017-09-07,Second Class,Corporate,Houston,Texas,77070.0,Central,Office Supplies,Fasteners,Staples,15.808,2017,9,Sep,2.8218549635426995
2017-09-05,2017-09-07,Second Class,Corporate,Houston,Texas,77070.0,Central,Office Supplies,Paper,Xerox 1930,10.368,2017,9,Sep,2.4308023907947995
2018-06-26,2018-07-03,Standard Class,Consumer,Philadelphia,Pennsylvania,19143.0,East,Technology,Phones,Bose SoundLink Bluetooth Speaker,358.2,2018,6,Jun,5.883879336428045
2018-06-26,2018-07-03,Standard Class,Consumer,Philadelphia,Pennsylvania,19143.0,East,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,545.916,2018,6,Jun,6.304295225730233
2018-03-12,2018-03-17,Standard Class,Consumer,Rogers,Arkansas,72756.0,South,Office Supplies,Binders,Avery Non-Stick Binders,40.41,2018,3,Mar,3.723522397557476
2018-02-18,2018-02-21,Second Class,Corporate,Los Angeles,California,90045.0,West,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.976,2018,2,Feb,5.1297566930041185
2018-02-18,2018-02-21,Second Class,Corporate,Los Angeles,California,90045.0,West,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.53,2018,2,Feb,4.705286977322864
2018-02-18,2018-02-21,Second Class,Corporate,Los Angeles,California,90045.0,West,Office Supplies,Labels,Avery 493,9.82,2018,2,Feb,2.3813962734183356
2018-11-10,2018-11-12,Second Class,Corporate,Seattle,Washington,98105.0,West,Office Supplies,Binders,GBC Imprintable Covers,26.352,2018,11,Nov,3.308789652337
2015-11-19,2015-11-25,Standard Class,Corporate,Wilmington,Delaware,19805.0,East,Office Supplies,Labels,Avery 480,22.5,2015,11,Nov,3.1570004211501135
2015-11-19,2015-11-25,Standard Class,Corporate,Wilmington,Delaware,19805.0,East,Office Supplies,Labels,Avery 499,9.96,2015,11,Nov,2.3942522815198695
2015-11-19,2015-11-25,Standard Class,Corporate,Wilmington,Delaware,19805.0,East,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",213.08,2015,11,Nov,5.366349776939864
2015-11-19,2015-11-25,Standard Class,Corporate,Wilmington,Delaware,19805.0,East,Furniture,Bookcases,Sauder Inglewood Library Bookcases,1025.88,2015,11,Nov,6.934280357921492
2015-11-18,2015-11-21,Second Class,Corporate,Provo,Utah,84604.0,West,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",21.98,2015,11,Nov,3.1346242724206097
2017-09-24,2017-09-24,Same Day,Corporate,San Francisco,California,94110.0,West,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,2017,9,Sep,4.162003210695915
2017-11-20,2017-11-27,Standard Class,Corporate,Los Angeles,California,90004.0,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",39.0,2017,11,Nov,3.6888794541139363
2017-09-27,2017-10-02,Standard Class,Corporate,Lancaster,Ohio,43130.0,East,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,2.907,2017,9,Sep,1.3627698160729336
2017-04-09,2017-04-14,Standard Class,Consumer,Los Angeles,California,90004.0,West,Furniture,Bookcases,Bush Somerset Collection Bookcase,556.665,2017,4,Apr,6.323758423671093
2018-09-21,2018-09-23,First Class,Consumer,Seattle,Washington,98103.0,West,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2018,9,Sep,4.290185431008302
2018-09-21,2018-09-23,First Class,Consumer,Seattle,Washington,98103.0,West,Technology,Accessories,Logitech M510 Wireless Mouse,79.98,2018,9,Sep,4.394202210604015
2018-08-24,2018-08-29,Standard Class,Corporate,New York City,New York,10024.0,East,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,24.672,2018,8,Aug,3.245400903807556
2018-08-24,2018-08-29,Standard Class,Corporate,New York City,New York,10024.0,East,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3.744,2018,8,Aug,1.5568806616954243
2017-02-22,2017-02-26,Standard Class,Consumer,Los Angeles,California,90045.0,West,Technology,Phones,AT&T 1070 Corded Phone,445.96,2017,2,Feb,6.1024691051508935
2017-02-22,2017-02-26,Standard Class,Consumer,Los Angeles,California,90045.0,West,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,2017,2,Feb,3.617383452408866
2017-02-22,2017-02-26,Standard Class,Consumer,Los Angeles,California,90045.0,West,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,2017,2,Feb,2.4553061800117097
2018-12-08,2018-12-14,Standard Class,Corporate,San Francisco,California,94109.0,West,Office Supplies,Paper,Standard Line âWhile You Were Outâ Hardbound Telephone Message Book,87.92,2018,12,Dec,4.487737089095996
2018-12-08,2018-12-14,Standard Class,Corporate,San Francisco,California,94109.0,West,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",22.424,2018,12,Dec,3.153761137778901
2018-12-08,2018-12-14,Standard Class,Corporate,San Francisco,California,94109.0,West,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,2018,12,Dec,4.516120369154581
2018-12-08,2018-12-14,Standard Class,Corporate,San Francisco,California,94109.0,West,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,2018,12,Dec,3.7787201581137255
2018-09-18,2018-09-22,Standard Class,Consumer,Clovis,New Mexico,88101.0,West,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,2018,9,Sep,2.405141681319138
2018-09-18,2018-09-22,Standard Class,Consumer,Clovis,New Mexico,88101.0,West,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,2018,9,Sep,4.628300603376946
2017-09-11,2017-09-14,First Class,Consumer,Wichita,Kansas,67212.0,Central,Technology,Phones,Plantronics Encore H101 Dual EarpiecesÂ Headset,224.75,2017,9,Sep,5.419428192297095
2018-09-23,2018-09-28,Standard Class,Consumer,Chicago,Illinois,60653.0,Central,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.176,2018,9,Sep,4.306440647717286
2018-09-23,2018-09-28,Standard Class,Consumer,Chicago,Illinois,60653.0,Central,Office Supplies,Paper,Xerox 217,20.736,2018,9,Sep,3.0789698721240466
2018-09-23,2018-09-28,Standard Class,Consumer,Chicago,Illinois,60653.0,Central,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984,2018,9,Sep,3.7131817466369013
2015-10-06,2015-10-08,Second Class,Corporate,Omaha,Nebraska,68104.0,Central,Office Supplies,Binders,GBC VeloBinder Strips,15.36,2015,10,Oct,2.794839331174601
2016-10-23,2016-10-26,First Class,Consumer,Houston,Texas,77041.0,Central,Office Supplies,Paper,Xerox 212,36.288,2016,10,Oct,3.6186715590704397
2016-10-23,2016-10-26,First Class,Consumer,Houston,Texas,77041.0,Central,Technology,Phones,Jabra SPEAK 410,150.384,2016,10,Oct,5.019819655101749
2017-03-31,2017-04-02,Second Class,Consumer,Philadelphia,Pennsylvania,19134.0,East,Technology,Phones,LG Exalt,280.782,2017,3,Mar,5.641133722335764
2017-03-31,2017-04-02,Second Class,Consumer,Philadelphia,Pennsylvania,19134.0,East,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.984,2017,3,Mar,3.496022595404599
2017-12-29,2018-01-02,Standard Class,Consumer,Los Angeles,California,90045.0,West,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,2017,12,Dec,2.504055468626761
2018-11-03,2018-11-05,Second Class,Corporate,Richmond,Kentucky,40475.0,South,Office Supplies,Paper,Xerox 1963,26.4,2018,11,Nov,3.3105430133940246
2018-01-20,2018-01-26,Standard Class,Consumer,Waterbury,Connecticut,6708.0,East,Office Supplies,Art,Newell 326,3.52,2018,1,Jan,1.5085119938441398
2017-12-03,2017-12-06,First Class,Consumer,Los Angeles,California,90045.0,West,Technology,Accessories,LogitechÂ Z-906 Speaker sys - home theater - 5.1-CH,1649.95,2017,12,Dec,7.409106158785584
2017-12-03,2017-12-06,First Class,Consumer,Los Angeles,California,90045.0,West,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,2017,12,Dec,4.726502471155617
2017-06-14,2017-06-14,Same Day,Home Office,Los Angeles,California,90036.0,West,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,2017,6,Jun,6.397204617410577
2017-09-02,2017-09-04,First Class,Home Office,San Francisco,California,94122.0,West,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,2017,9,Sep,3.861361090625918
2015-09-05,2015-09-07,First Class,Consumer,Saint Petersburg,Florida,33710.0,South,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2015,9,Sep,3.496022595404599
2018-10-21,2018-10-25,Standard Class,Home Office,Lakewood,Ohio,44107.0,East,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,161.568,2018,10,Oct,5.091096375777642
2018-10-21,2018-10-25,Standard Class,Home Office,Lakewood,Ohio,44107.0,East,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.064,2018,10,Oct,1.6221566848418751
